C/C++ Header,./third_party/libxml/src/elfgcchack.h,1556,11,16043
C++,./net/websockets/websocket_frame_handler.cc,16,9,115
HTML,./chrome/test/data/translate/sv/google_news.html,70,0,335
HTML,./chrome/test/data/devtools/debugger_test_page.html,3,0,20
C/C++ Header,./net/spdy/spdy_session.h,90,128,243
C++,./third_party/tcmalloc/vendor/src/heap-checker.cc,197,615,1578
C++,./chrome/browser/mock_plugin_exceptions_table_model.cc,3,3,9
C,./third_party/libevent/event_tagging.c,90,47,306
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/drivers/dri/common/mmx.h,108,147,305
C/C++ Header,./chrome_frame/ns_associate_iid_win.h,4,6,5
make,./third_party/sqlite/src/Makefile.arm-wince-mingw32ce-gcc,20,94,24
C,./third_party/mesa/MesaLib/src/gallium/drivers/cell/ppu/cell_vertex_fetch.c,50,77,219
C++,./chrome/browser/ui/views/tab_contents/tab_contents_container_native.cc,14,14,61
C++,./third_party/mesa/MesaLib/src/glsl/glsl_lexer.cpp,420,430,2638
C/C++ Header,./views/widget/widget.h,51,94,90
C/C++ Header,./chrome/gpu/media/gpu_video_device.h,9,28,19
C++,./webkit/glue/webthemeengine_impl_linux.cc,10,3,163
C,./third_party/mesa/MesaLib/src/gallium/drivers/llvmpipe/lp_state_vertex.c,22,28,65
C++,./chrome/browser/ui/tab_contents/tab_contents_wrapper.cc,12,14,40
C++,./tools/traceline/traceline/main.cc,245,179,915
C/C++ Header,./webkit/glue/webkit_glue.h,81,108,127
C/C++ Header,./net/disk_cache/in_flight_io.h,28,57,47
Javascript,./chrome/test/data/extensions/subscribe_page_action/doc_start.js,2,5,3
C/C++ Header,./webkit/plugins/ppapi/ppapi_webplugin_impl.h,15,6,76
C++,./chrome/browser/browser_url_handler.cc,17,22,84
C/C++ Header,./chrome/browser/geolocation/libgps_wrapper_linux.h,20,24,68
C/C++ Header,./third_party/jemalloc/vendor/jemalloc.h,20,137,64
C++,./o3d/core/cross/class_manager.cc,30,40,210
C++,./chrome/browser/ui/gtk/slide_animator_gtk.cc,27,15,109
C++,./chrome/common/plugin_carbon_interpose_constants_mac.cc,6,3,8
C/C++ Header,./chrome/browser/chromeos/dom_ui/login/mock_authenticator_facade_stub.h,8,3,33
Javascript,./chrome/common/extensions/docs/examples/api/messaging/timer/page.js,1,0,9
HTML,./chrome/test/data/inspector/test1.html,0,0,4
C++,./o3d/core/cross/skin_test.cc,130,105,485
C/C++ Header,./ui/base/win/hwnd_util.h,12,13,20
C++,./chrome/browser/remoting/setup_flow_register_step.cc,13,7,53
C++,./chrome/test/webdriver/utility_functions.cc,13,3,70
